2,41,24742520,59441760,,68,1348,Z,36,Balti jaam
2,8,24772580,59441800,,67,1351,Z,21,Äigrumäe
2,22,24645010,59423540,,108,1352,Z,36,Väike-Õismäe
2,45,24759280,59414120,,209,1353,Z,26,Väike-Õismäe
2,45,24676420,59392120,,295,1354,Z,6,Väike-Õismäe
2,22,24643330,59421450,,328,1355,Z,9,Kakumäe
2,11,24659120,59411150,,204,1356,Z,20,Kadaka
2,5,24736150,59409260,,28,1364,false,81,Metsakooli tee
2,33,24668020,59409610,,28,1366,false,7,Kopli
2,33,24712530,59376350,,114,1367,false,104,Männiku
2,18,24679220,59376320,,247,1401,Z,7,Urda
2,8,24880560,59489820,,164,1406,Z,5,Äigrumäe
2,41,24742450,59441710,,51,1408,Z,94,Balti jaam
2,36,24740880,59418090,,192,1412,Z,124,Väike-Õismäe
2,18,24745530,59431980,,6,1415,Z,80,Viru keskus
2,18,24753210,59437220,,277,1421,Z,27,Urda
2,40,24769090,59438120,,71,1422,Z,22,Priisle
2,36,24632400,59408860,,160,1424,Z,37,Viru
2,1,24700470,59380950,,58,1428,Z,139,Viimsi
2,18,24759700,59439170,,38,1438,Z,42,Viru keskus
2,67,24724330,59421510,,24,1439,Z,6,Seli
2,24,24708980,59414520,,19,1442,Z,91,Estonia
2,23,24655360,59404340,,326,1449,Z,88,Kadaka
2,11,24661150,59408120,,124,1474,Z,34,Kadaka
2,42,24648010,59411090,,90,1486,Z,71,Priisle
2,67,24897350,59444940,,44,1489,Z,112,Seli
2,67,24816870,59438590,,241,1491,Z,105,Sütiste
2,12,24634700,59411970,,188,1492,Z,94,Väike-Õismäe
2,23,24710320,59397130,,16,1493,Z,105,Bussijaam
2,8,24635450,59411980,,110,1494,Z,164,Väike-Õismäe
2,9,24655920,59405170,,57,1500,Z,66,Kadaka
2,54,24896160,59447690,,129,1506,Z,55,Priisle
2,8,24723390,59434180,,69,1516,Z,173,Äigrumäe
2,23,24721730,59426090,,160,1518,Z,50,Kadaka
2,1,24841300,59519420,,194,1520,Z,79,Viimsi
2,36,24689960,59386540,,273,1553,Z,16,Väike-Õismäe
2,67,24893350,59445270,,285,1563,Z,65,Sütiste
2,42,24648730,59423750,,50,1649,false,55,Priisle
2,37,24597660,59439580,,331,1740,Z,45,Kakumäe sadam
2,41,24690050,59429870,,270,1742,Z,17,Kakumäe
2,8,24634960,59412100,,151,1744,Z,76,Väike-Õismäe
2,45,24695620,59387220,,66,1747,Z,79,Ülemiste
2,8,24816630,59460330,,239,1813,Z,92,Väike-Õismäe
2,28,24708690,59412580,,40,1829,Z,106,Vana-Lõuna
2,23,24700100,59388480,,257,1856,Z,122,Kadaka
2,23,24658190,59411070,,226,1885,Z,22,Kadaka
2,13,24655720,59404330,,228,1888,Z,16,Väike-Õismäe
2,3,24695820,59448740,,262,1908,Z,65,Pelguranna
2,24A,24665710,59403590,,71,1942,Z,47,Estonia
2,49,24840680,59480410,,10,1956,Z,78,Viimsi keskus
2,31,24895290,59447790,,181,1957,Z,102,Priisle
2,46,24895440,59447160,,192,1961,Z,33,Seli
2,8A,24760280,59439230,,70,1967,Z,24,Viru keskus
2,55,24845110,59432240,,306,1969,Z,53,P. Pinna
2,33,24718130,59365370,,179,2032,Z,84,Männiku
2,9,24896090,59447860,,140,2034,Z,55,Priisle
2,5,24735380,59408860,,205,2045,Z,4,Männiku
2,4,24635340,59412210,,148,2048,false,42,Väike-Õismäe
2,8,24657920,59426060,,64,2050,false,37,Äigrumäe
2,46,24897990,59446560,,336,2061,Z,83,Seli
2,47,24843030,59432910,,100,2064,Z,28,Lennujaam
2,25,24764990,59443580,,69,2065,Z,15,Reisisadama D-terminal
2,65,24838860,59416530,,302,2068,Z,61,Lennujaam
2,1,24632340,59358850,,161,2069,Z,4,Vana-Pääsküla
2,1,24834880,59512040,,21,2070,Z,115,Viimsi
2,57,24736090,59409670,,45,2073,Z,41,Kalev
2,10,24630680,59357380,,172,2081,false,37,Vana-Pääsküla
2,5,24848000,59458960,,103,2091,false,37,Metsakooli tee
2,3,24729570,59447370,,129,2094,false,30,Vana-Lõuna
2,5,24766700,59437700,,73,2095,false,63,Metsakooli tee
2,27,24612960,59351630,,279,2096,false,5,Laagri alevik
2,5,24717870,59365750,,178,2100,Z,28,Männiku
2,13,24834910,59430010,,338,2122,Z,65,Priisle
